sens2_mean,sens3_mean,sens4_mean,sens7_mean,sens8_mean,sens11_mean,sens12_mean,sens13_mean,sens15_mean,sens17_mean,sens20_mean,sens21_mean,sens2_trend,sens3_trend,sens4_trend,sens7_trend,sens8_trend,sens11_trend,sens12_trend,sens13_trend,sens15_trend,sens17_trend,sens20_trend,sens21_trend,window num,unit num,RUL,cluster
-0.17929262477776303,-0.2207492738345361,-0.15892116142036747,0.20464607385556102,-0.32988359284886937,-0.19603182127262347,0.21598412435858272,-0.29268230951392893,-0.16369788943702318,-0.19049474813318903,0.1600310766935096,0.26021663468189077,0.01592513387673616,0.012710285848690382,0.016337265266319383,-0.012798355720478233,0.009412831226386099,0.0147801225471871,-0.015981740754288598,0.007032320943556746,0.018717255922428573,0.012169838179411011,-0.016535372445779187,-0.016667126442366755,6,3,59.0,1
0.2297787381118373,0.15013133856099367,0.2717664592296608,-0.1672124344779445,-0.01517788438314881,0.22002148858538648,-0.21491532091778764,-0.03389403172293913,0.30195306921189385,0.16470334565334444,-0.26270473641821723,-0.18691267955531382,0.025252115092974536,0.024952739189277345,0.027159815157776417,-0.024974304582726932,0.022673074458423974,0.02741811043729092,-0.02754364708587773,0.019491139030960995,0.028071427246991517,0.023930573092151793,-0.026033995910241862,-0.028427340547885413,7,3,39.0,1
0.8456608458328205,0.8090102709325968,0.9510490446201219,-0.8266281541918549,0.6109116634503846,0.9333300158084757,-0.9097315654360176,0.5224482585042235,0.9714669894011031,0.7986885123970912,-0.8976109208716079,-0.8978793390572427,0.03660620835987446,0.041510117846297746,0.04119676174036269,-0.04155407685851873,0.04055121516316739,0.044505644283695064,-0.042373420678474584,0.03678772218717405,0.039103552076457805,0.04004854547513235,-0.037752409579945585,-0.04305086096883918,8,3,19.0,1
-0.6579641908020546,-0.6189824562999562,-0.7764490903821001,0.6090623780462552,-0.43475322426053975,-0.6506140324456507,0.6773012854916571,-0.4855025477321516,-0.6748768372137912,-0.6429472813662288,0.7965278818372954,0.623957065536493,0.01686958630569916,0.01916832408144378,0.02038667605436167,-0.00543588739703725,0.021133829520248594,0.004574344207249606,-0.011766122597589227,0.02736221907686539,0.004996300890603118,0.003992498169894576,-0.017851826480633184,-0.007416948747496165,1,4,150.0,3
-0.4317870707913768,-0.3700032511301911,-0.49746667026935487,0.5450808900853064,-0.15729390842548524,-0.6013834787500277,0.5284729096497343,-0.11883620289112624,-0.6096373978856239,-0.5879270732976466,0.5415701181345383,0.5272263746692862,0.006318918588919768,0.006399407833605138,0.008156192101276575,-0.0013188696960018853,0.007261290983324963,0.0007195837470025403,-0.00363834035527632,0.01007090177760512,0.0018416551123071213,0.0017686305705078749,-0.008165133168396259,-0.002618714839708425,2,4,149.0,3
-0.3737870654501586,-0.3261350990168281,-0.41471673264317,0.536677407406282,-0.10856574456206577,-0.6014152948829954,0.5030538095228686,-0.04047377473939803,-0.5839252403452494,-0.5579389689207944,0.44123302902520767,0.4992487671748,5.187483875318051e-05,-0.001342781224196407,0.0007634278057056707,0.00012191313115517978,-0.0017392856769149112,-0.0003518927756094255,0.0005748049739165418,-0.001468172592064325,0.0010435727118238605,0.0014892878007216144,-0.0023897590212905288,-0.000541640410224112,3,4,129.0,3
-0.39829169544614396,-0.38684345615912474,-0.4314448843532609,0.530327232531616,-0.1911294951366063,-0.5950438020918514,0.5227512468486596,-0.13537040468515044,-0.5506090970364134,-0.5140924716436632,0.41729023120667963,0.4856010534869659,-0.001931544944800564,-0.004058243091960821,-0.0017916168323510086,-0.0011135389155660451,-0.005867900460471038,0.0013599146394136792,0.0008733133899893436,-0.0072550040321429365,0.0026020536891532852,0.0031544698605357603,-0.0005257040393159802,-0.0011857254590432135,4,4,109.0,3
-0.41962848144707604,-0.45159377875633844,-0.45089673224934324,0.47250566798374233,-0.3075459226154317,-0.5266033216238941,0.5092724833647064,-0.2884812341365668,-0.4625577004028615,-0.41749708487424436,0.3915153413763305,0.4318600440397155,0.0003686592382585141,-0.0017469777696881186,0.0004910581871065406,-0.005025225836165566,-0.005124553367343401,0.005855005992071914,-0.0027428151070578934,-0.007289592542630718,0.006517098044295434,0.006764176749950356,-0.0025729682224726377,-0.004550969986165738,5,4,89.0,3
-0.35212494412069867,-0.41985152300772677,-0.37631788318113235,0.30968801628509535,-0.3603757894648668,-0.34042817472642145,0.38432478080860794,-0.3847614045018301,-0.27263978288833945,-0.2292623120205294,0.2856819762315361,0.28360254926698036,0.0069524873879303955,0.005591014742621711,0.007611452864078297,-0.011613147630643394,0.0004907556024679692,0.013133381282365218,-0.010273580517225182,-0.0015719381235276605,0.01278870577725028,0.012318408468965383,-0.008531551570760514,-0.010637373991591698,6,4,69.0,3
-0.11010860413475518,-0.19108214511254754,-0.11095394399834406,-0.011650420041891086,-0.2521798581512367,0.019147317353268283,0.06961540091796328,-0.30916605718912404,0.06627592306340699,0.08950234350949024,0.021563752469672896,-0.013594620397308094,0.01781993950421509,0.017955734444968643,0.019569567198564276,-0.020877304298999522,0.010978026448963127,0.023195040510293634,-0.02171898284051251,0.00989795922516625,0.02141687688801788,0.019817165017580837,-0.018401454084179557,-0.019444937475321073,7,4,49.0,3
0.392093017843011,0.335248898729942,0.44194947844930643,-0.5450343384747829,0.11448110885913396,0.6077888333678771,-0.5131483945696285,0.05334966639336798,0.6013206850086321,0.5776873783078235,-0.4790657132118833,-0.5141546545192182,0.03297101558711262,0.03534718133735275,0.03636540119056452,-0.03281769584123394,0.026337259172142028,0.036039983675857146,-0.037079022076919904,0.027120099503450963,0.03240161137659819,0.029260446395796735,-0.032182675762729804,-0.030973660437353875,8,4,29.0,3
1.240152401144856,1.2596761523204838,1.3791467773121033,-1.3439884364911459,0.8370463490999202,1.4811620520701072,-1.4422593439165678,0.8178306248374634,1.37962577050359,1.2741832889664786,-1.2944328041157562,-1.2725007426648185,0.05240571563662306,0.05776535541977399,0.05799895484007899,-0.04743432225734667,0.04656845377200469,0.051668210779055784,-0.05635369822644736,0.05009448271132657,0.04574290924299123,0.04064825260361304,-0.04987521660641126,-0.04522354287769013,9,4,9.0,3
-0.45094138950409446,-0.3483715947844118,-0.8967325830058364,0.7122062941842009,-0.5404198722977804,-0.7875193552148447,0.7169582709426179,-0.13799131750852195,-0.4338819709873136,-0.32171123660488965,0.7460163501804371,0.46676323183973184,0.008617680027556557,-0.005693305561525705,0.013121776564306678,-0.012784554504348268,0.007231088112085071,0.0032841111537318013,-0.0026164562760577557,-0.017195290860780296,0.005289569819610214,0.0004428815794591773,-0.012508991394566585,0.004995211613622427,1,5,150.0,3
-0.31547918573703737,-0.42417199141196305,-0.6695016055266043,0.517890581599971,-0.42604787588551735,-0.7102887622213887,0.6583790325638634,-0.3949379841397788,-0.3562093702593362,-0.3228971291499605,0.5371887986494113,0.5272384761493718,0.005096004302439981,-0.0019404340947155162,0.00976584075838858,-0.006949155435629537,0.0043789005880847396,0.004474114805281604,-0.0033093583606814566,-0.008685092142807778,0.0026524035060379483,-0.0004310708694105922,-0.00855720750954537,0.0011025043924057247,2,5,150.0,3
-0.23788284519344924,-0.42894497697618733,-0.4970426593798372,0.4176082776655492,-0.3557523459800129,-0.6066189472537601,0.58084675820642,-0.4956181128440331,-0.31816840703354055,-0.3317759570097115,0.39363003918958606,0.5136262983659453,0.0028310937052096505,0.001409435544806974,0.0076445734310602274,-0.0033812136393674714,0.002823441461409206,0.005928033351149066,-0.004511759873926647,-0.0015686370680800465,0.001326406069392046,-0.0003264119520088458,-0.005982112187446535,-0.002413530595684179,3,5,150.0,3
-0.1930170653156055,-0.37075058802283906,-0.35466237499373887,0.3660102369318026,-0.3035987146347712,-0.47123161242560496,0.4741714592978578,-0.4679065764861809,-0.29353570377139937,-0.3287754928587125,0.2878063005425142,0.4334601431519888,0.0018229482358655508,0.004356303357041745,0.006757974582321682,-0.002080729115562025,0.002564710732058463,0.007645866791334222,-0.006223660815793349,0.004154074363402866,0.0013115775096724854,0.0007568583316644205,-0.004783705428270039,-0.0055528933506473165,4,5,150.0,3
-0.15574654354578152,-0.2576488610976727,-0.21766738279651338,0.3177473139495983,-0.24365241390329645,-0.29884845985057024,0.3281631472657471,-0.33967824793111856,-0.2560878829343859,-0.2943235093715328,0.19218381144974878,0.2942734551700375,0.00207156789440768,0.006900169341988799,0.007106044212172943,-0.0030477018642132247,0.0036027084000325366,0.009627615125837064,-0.00844506118628152,0.008483042151640986,0.002607917826879286,0.002818739981609222,-0.004961987232015911,-0.008315583872483644,5,5,150.0,3
-0.10093597732625266,-0.09769983274644242,-0.061364313216364555,0.22747036326980358,-0.1499788758390924,-0.08419119164230182,0.13263183353765787,-0.13880800004374216,-0.179601566983973,-0.20884777922274197,0.07922880065284232,0.10359967908262757,0.003576952680836042,0.009041033499648136,0.008688782320614017,-0.006282131885321078,0.005937434465331395,0.01187327835465759,-0.011175960985391201,0.011418266296634292,0.005215427021012426,0.005859232997825532,-0.006516957598684135,-0.010701602161193188,6,5,149.0,3
-0.003450064099294342,0.10103646048509733,0.13894020331850343,0.04983023944328558,0.0033564675043369907,0.17801849008555376,-0.12261247045883958,0.10682929431105218,-0.03785337838163383,-0.052776075086909645,-0.07859250310665222,-0.1310277404477052,0.006339102595150628,0.010778895830019756,0.011506188907644883,-0.011784019178885562,0.009568888927955065,0.0143828564777958,-0.01441636021312236,0.012959746798382778,0.009134105092071921,0.00987833738031337,-0.009448616528274733,-0.012710948216775942,7,5,129.0,3
0.16184649869281803,0.33049998205119235,0.40793953637988656,-0.2605222029790885,0.24228818407348757,0.4930588832193501,-0.44775975329617507,0.36935876226836856,0.19538006041115868,0.1934638303613947,-0.30881387108718217,-0.40207535875842504,0.010358017637351448,0.01211375633310367,0.015558263973265547,-0.0195533637449067,0.01449707178790353,0.017156349495251685,-0.018166258869475017,0.01310748365688647,0.014363952040057772,0.014876053129072744,-0.013756964020787693,-0.01434362203923191,8,5,109.0,3
0.42008901360780915,0.5826306954060883,0.7703270555395813,-0.7489361094464514,0.5927508418148554,0.8662082856454407,-0.8530000035467784,0.6209055309633101,0.5463221269329315,0.5494441644476015,-0.6389690745471948,-0.7020097311869963,0.015633697807438503,0.013045615008899848,0.02084500751747603,-0.02959016558338448,0.020721983045176806,0.02019375740702527,-0.022425656954449157,0.01186147687214536,0.02090496786496998,0.02085238024410363,-0.01944200007622298,-0.015599623628561094,9,5,89.0,3
0.7964127832034034,0.8493685640040306,1.2507961303693829,-1.460760625407936,1.0806790086749365,1.30274499525018,-1.3485232097830795,0.8335947275309815,1.0411961987222116,1.0347371544971409,-1.096591884745137,-1.0232974130708827,0.022166143105411786,0.01357447185740833,0.027366419540276316,-0.0418944246943189,0.02824362269977489,0.023495080213116512,-0.027194554468044786,0.00922172644415943,0.02875715256680851,0.027807318725406024,-0.026503724694580667,-0.016478952984763446,10,5,69.0,3
-0.8903804479821229,-0.8485653600519634,-0.9543310539210251,0.636040769236465,-0.8189907943380715,-0.7897946356380791,0.9706593613396773,-0.8842640084003321,-0.6160158982728745,-0.33645443628358274,0.8365866249898714,0.8583478498996608,0.014986973600024062,0.01143004827382735,0.012447289088540528,-0.0001985731127916984,0.004573672716271532,-0.0024206822719107287,-0.01722195758592322,0.012783656653840405,-0.001115692771735546,-0.002165748993554233,-0.007062114058311632,-0.00997782670342552,1,6,150.0,1
-0.6515071192458322,-0.6538914039109062,-0.7560206462539474,0.64061631982159,-0.742713685536582,-0.8111503028339883,0.7074932534929663,-0.6897328537116467,-0.6261779738837913,-0.39577253294071857,0.7085378398588884,0.6954220142416495,0.009226335479637556,0.008244581064409952,0.007715507910913292,0.00042106151657109154,0.003283360735237068,0.00037225977626219,-0.009535233356655102,0.007048355616235856,0.00021280272451770958,-0.0035055857890263545,-0.005903268795600099,-0.00657873172765072,2,6,148.0,1
-0.5033830477741124,-0.5073745424924079,-0.62744858388455,0.6399435382485188,-0.675032867285636,-0.7701072248306113,0.5649974532779767,-0.5814726877894782,-0.601266010948715,-0.4623395318763011,0.5916206060749338,0.5806675816432124,0.005912047873566957,0.0066143388015714845,0.00547345455877249,-0.0007234063286112986,0.003714043661217146,0.0038191922480178457,-0.005154926822751082,0.004156557777188725,0.002391711082863747,-0.0028906392213989022,-0.005948958923608773,-0.005160686397468128,3,6,128.0,1
-0.3970812232806452,-0.3779102768648902,-0.5188203103031043,0.5987403750263486,-0.5815284414449436,-0.6535855931562937,0.4770436067874265,-0.5026134466626787,-0.52427175222579,-0.49705976582833866,0.46174421582360414,0.4744635591925054,0.005044110781812318,0.0065393214853119025,0.005721129032118162,-0.003631976648338823,0.005865721494211743,0.00792011514335626,-0.004081037984211165,0.004108263136698978,0.00542103230330258,-0.0003209092906718625,-0.007199184442337648,-0.00572369071287772,4,6,108.0,1
-0.28367463547911254,-0.23439410809677522,-0.3803412689998801,0.4817247806641765,-0.4277805098742145,-0.4485055993393801,0.3775033601140339,-0.39628506636010014,-0.3781869404731613,-0.4608375675348399,0.29481796129049487,0.33718895397768406,0.006622524204373554,0.00801952911563122,0.008458531330950312,-0.008304649442611507,0.009738394234220857,0.012675028462277462,-0.006313566841035344,0.006903471694766637,0.009300766385834167,0.004203604003154743,-0.009653945351786736,-0.008267744673879546,5,6,88.0,1
-0.11423627408319588,-0.04572153725648502,-0.16221690346514844,0.253614705671099,-0.17936917443315797,-0.14178743490821538,0.2002483593505168,-0.2056174829105942,-0.14600331844897255,-0.3145772697338131,0.06675113466120211,0.12922277308690439,0.010647288141250702,0.011054961692529433,0.013685661455268925,-0.014741424711429347,0.015332061881244467,0.018083932204781387,-0.011852513393223615,0.012542183451391709,0.014030913330458554,0.010682900660080924,-0.01331324165195601,-0.012792848280473581,6,6,68.0,1
0.16016087119342287,0.21921193458755833,0.1853473428108201,-0.12087189944378643,0.1981254630185161,0.27964870860885527,-0.1208497494104066,0.1262593676569868,0.18928737108863147,-0.01918320516326689,-0.2465469718786783,-0.189055976391678,0.01711840259244377,0.01564561921600654,0.021402519405074018,-0.02294230245479234,0.02264672443528263,0.024146826370868072,-0.02069787764077599,0.02102439840657418,0.019611473137175713,0.019116980680106702,-0.0181770733428455,-0.019299001532659826,7,6,48.0,1
0.588443810637062,0.5915108063669328,0.712146026337755,-0.6770170841713832,0.7391233006210983,0.828882639683487,-0.6519193200760184,0.6562155493137911,0.6446933853815062,0.46444029343879034,-0.6691670661435505,-0.6572682873699073,0.02603586755795276,0.021791501686062562,0.03160910518036557,-0.03290728267270048,0.03168238189633529,0.030863710960537534,-0.03284965958369247,0.03235011656031405,0.02604244580598564,0.029505844063232034,-0.0242454404244552,-0.027786204430438288,8,6,28.0,1
1.2195395545340397,1.1022795770132165,1.4679737036253857,-1.4501028980025936,1.4780442365148783,1.5189941667873346,-1.459088706553601,1.4411211260309666,1.2372229816715072,1.17538889333435,-1.2251998559478186,-1.3150351527596278,0.03739968303777766,0.029492609102697475,0.04430541878114357,-0.04463636536515381,0.0424390342644025,0.03823458597378972,-0.04830785922197311,0.04651933791261132,0.03332383133688837,0.041849490809457,-0.03151834289678514,-0.038254456973808956,9,6,8.0,1
-0.2711100681239475,-0.3366072266476997,-0.87372977926795,0.5086731767117958,-0.6404408364261254,-0.9155313684582126,0.5300507874319619,-0.5700229031818739,-0.442848011434301,-0.5359219545423105,0.49070809159337525,0.6782078589383878,-0.01154321897585251,0.0031083323474004436,0.009479828493813985,0.003450129198802375,-0.003087503459439128,0.006742696614146368,0.00874790219654504,-0.008130377042254897,-0.00012513408848847113,0.0036145414191672233,0.008792054272638851,-0.00959580750312043,1,7,150.0,3
-0.4354038983933236,-0.3050511955752164,-0.7033806551316375,0.5614816561623135,-0.6722542198403006,-0.7850453926102101,0.6547144590802187,-0.6730502404734487,-0.4425803640865616,-0.4803908517777402,0.6023264457351349,0.5197523292672467,-0.0050242319143794815,0.000261492345129129,0.007684602596239332,0.0017500953008481423,-8.137776205164462e-05,0.006403533128452462,0.003748099911427099,-0.0022669577082407295,0.00023713762167349903,0.0020963254044859187,0.002499367397546132,-0.006426080742902662,2,7,150.0,3
